month,class,geometry
Sep,background,"c(-69.5445443927918, 42.3347759286507)"
Sep,background,"c(-72.0947213947015, 39.6200713782307)"
Sep,background,"c(-68.6396428759852, 41.5121381860992)"
Sep,background,"c(-72.4237764917221, 39.5378076039756)"
Sep,background,"c(-67.981532681944, 43.9800514137537)"
Sep,background,"c(-71.6011387491706, 39.7023351524859)"
Sep,background,"c(-69.2977530700264, 42.8283585741816)"
Sep,background,"c(-66.4185209710961, 42.4170397029058)"
Sep,background,"c(-69.2154892957712, 43.7332600909883)"
Sep,background,"c(-72.9996229115082, 38.8796974099344)"
Sep,background,"c(-70.6962372323639, 40.6895004435477)"
Sep,background,"c(-70.8607647808742, 40.7717642178028)"
Sep,background,"c(-70.4494459095985, 40.7717642178028)"
Sep,background,"c(-69.2977530700264, 41.429874411844)"
Sep,background,"c(-72.0124576204464, 40.5249728950374)"
Sep,background,"c(-68.3928515532197, 41.5121381860992)"
Sep,background,"c(-66.6653122938615, 42.2525121543955)"
Sep,background,"c(-67.8170051334337, 41.8411932831198)"
Sep,background,"c(-67.7347413591785, 43.8977876394986)"
Sep,background,"c(-65.4313556800343, 41.9234570573749)"
Sep,background,"c(-69.7090719413021, 41.5121381860992)"
Sep,background,"c(-70.3671821353433, 42.3347759286507)"
Sep,background,"c(-66.5007847453512, 44.6381616077949)"
Sep,background,"c(-68.6396428759852, 42.499303477161)"
Sep,background,"c(-73.0818866857633, 39.1264887326998)"
Sep,background,"c(-67.0766311651373, 45.0494804790707)"
Sep,background,"c(-69.1332255215161, 42.7460947999264)"
Sep,background,"c(-68.8864341987506, 41.1830830890786)"
Sep,background,"c(-69.7913357155573, 42.5815672514161)"
Sep,background,"c(-70.8607647808742, 41.2653468633337)"
Sep,background,"c(-66.4185209710961, 42.2525121543955)"
Sep,background,"c(-70.3671821353433, 42.9106223484367)"
Sep,background,"c(-69.7913357155573, 42.2525121543955)"
Sep,background,"c(-68.7219066502403, 41.2653468633337)"
Sep,background,"c(-68.9686979730058, 43.3219412197125)"
Sep,background,"c(-69.7090719413021, 42.0879846058852)"
Sep,background,"c(-66.9943673908821, 41.429874411844)"
Sep,background,"c(-67.8170051334337, 43.4864687682228)"
Sep,background,"c(-67.5702138106682, 43.1574136712022)"
Sep,background,"c(-69.626808167047, 43.568732542478)"
Sep,background,"c(-69.5445443927918, 42.9106223484367)"
Sep,background,"c(-66.3362571968409, 44.8026891563052)"
Sep,background,"c(-69.7090719413021, 43.568732542478)"
Sep,background,"c(-68.8041704244955, 42.3347759286507)"
Sep,background,"c(-69.9558632640676, 42.4170397029058)"
Sep,background,"c(-68.7219066502403, 42.0057208316301)"
Sep,background,"c(-69.7913357155573, 42.499303477161)"
Sep,background,"c(-69.2977530700264, 42.3347759286507)"
Sep,background,"c(-68.8041704244955, 41.9234570573749)"
Sep,background,"c(-67.4056862621579, 42.2525121543955)"
Sep,background,"c(-70.202654586833, 43.0751498969471)"
Sep,background,"c(-67.5702138106682, 43.0751498969471)"
Sep,background,"c(-71.8479300719361, 39.5378076039756)"
Sep,background,"c(-68.1460602304543, 42.2525121543955)"
Sep,background,"c(-68.3928515532197, 41.8411932831198)"
Sep,background,"c(-69.4622806185367, 41.6766657346095)"
Sep,background,"c(-67.2411587136476, 44.2268427365192)"
Sep,background,"c(-71.1075561036397, 41.2653468633337)"
Sep,background,"c(-68.4751153274749, 42.3347759286507)"
Sep,background,"c(-67.6524775849234, 43.1574136712022)"
Sep,background,"c(-69.0509617472609, 41.8411932831198)"
Sep,background,"c(-68.6396428759852, 43.4042049939677)"
Sep,background,"c(-72.5060402659773, 39.3732800554653)"
Sep,background,"c(-68.8041704244955, 42.7460947999264)"
Sep,background,"c(-66.5007847453512, 45.0494804790707)"
Sep,background,"c(-68.3928515532197, 42.1702483801404)"
Sep,background,"c(-70.1203908125779, 40.854027992058)"
Sep,background,"c(-66.5007847453512, 44.7204253820501)"
Sep,background,"c(-69.8735994898124, 42.5815672514161)"
Sep,background,"c(-67.1588949393925, 40.854027992058)"
Sep,background,"c(-70.2849183610882, 42.0057208316301)"
Sep,background,"c(-68.4751153274749, 43.1574136712022)"
Sep,background,"c(-70.202654586833, 40.7717642178028)"
Sep,background,"c(-69.8735994898124, 43.2396774454574)"
Sep,background,"c(-70.3671821353433, 42.2525121543955)"
Sep,background,"c(-72.5060402659773, 39.5378076039756)"
Sep,background,"c(-72.2592489432118, 39.7023351524859)"
Sep,background,"c(-69.8735994898124, 41.9234570573749)"
Sep,background,"c(-68.2283240047094, 42.2525121543955)"
Sep,background,"c(-71.8479300719361, 39.2910162812101)"
Sep,background,"c(-69.0509617472609, 40.2781815722719)"
Sep,background,"c(-65.4313556800343, 42.8283585741816)"
Sep,background,"c(-70.6962372323639, 39.9491264752513)"
Sep,background,"c(-68.9686979730058, 43.4864687682228)"
Sep,background,"c(-68.3928515532197, 43.4042049939677)"
Sep,background,"c(-69.0509617472609, 41.1830830890786)"
Sep,background,"c(-68.55737910173, 42.4170397029058)"
Sep,background,"c(-68.6396428759852, 41.2653468633337)"
Sep,background,"c(-69.2977530700264, 42.7460947999264)"
Sep,background,"c(-69.626808167047, 41.0185555405683)"
Sep,background,"c(-69.3800168442815, 41.8411932831198)"
Sep,background,"c(-69.2154892957712, 42.4170397029058)"
Sep,background,"c(-70.5317096838536, 40.6895004435477)"
Sep,background,"c(-68.55737910173, 41.5944019603543)"
Sep,background,"c(-69.1332255215161, 42.2525121543955)"
Sep,background,"c(-68.55737910173, 42.499303477161)"
Sep,background,"c(-69.5445443927918, 43.3219412197125)"
Sep,background,"c(-69.4622806185367, 43.2396774454574)"
Sep,background,"c(-69.2977530700264, 41.5944019603543)"
Sep,background,"c(-67.6524775849234, 42.0879846058852)"
Sep,background,"c(-69.4622806185367, 43.4042049939677)"
Sep,background,"c(-68.3105877789646, 43.7332600909883)"
Sep,background,"c(-69.2977530700264, 41.9234570573749)"
Sep,background,"c(-68.3928515532197, 42.0879846058852)"
Sep,background,"c(-69.4622806185367, 41.5944019603543)"
Sep,background,"c(-70.5317096838536, 40.7717642178028)"
Sep,background,"c(-70.202654586833, 42.7460947999264)"
Sep,background,"c(-70.1203908125779, 42.4170397029058)"
Sep,background,"c(-69.7090719413021, 41.8411932831198)"
Sep,background,"c(-72.341512717467, 39.3732800554653)"
Sep,background,"c(-68.0637964561991, 41.9234570573749)"
Sep,background,"c(-69.5445443927918, 43.2396774454574)"
Sep,background,"c(-67.7347413591785, 42.0057208316301)"
Sep,background,"c(-68.3105877789646, 42.1702483801404)"
Sep,background,"c(-68.4751153274749, 43.8977876394986)"
Sep,background,"c(-71.5188749749155, 39.9491264752513)"
Sep,background,"c(-68.55737910173, 42.1702483801404)"
Sep,background,"c(-72.917359137253, 38.8796974099344)"
Sep,background,"c(-72.1769851689567, 39.5378076039756)"
Sep,background,"c(-68.7219066502403, 42.4170397029058)"
Sep,background,"c(-68.8864341987506, 42.8283585741816)"
Sep,background,"c(-69.626808167047, 43.6509963167331)"
Sep,background,"c(-72.9996229115082, 39.0442249584447)"
Sep,background,"c(-68.6396428759852, 41.8411932831198)"
Sep,background,"c(-70.3671821353433, 40.5249728950374)"
Sep,background,"c(-72.9996229115082, 39.3732800554653)"
Sep,background,"c(-66.5830485196064, 43.0751498969471)"
Sep,background,"c(-69.0509617472609, 41.5121381860992)"
Sep,background,"c(-66.4185209710961, 44.144578962264)"
Sep,background,"c(-68.8041704244955, 43.6509963167331)"
Sep,background,"c(-68.2283240047094, 41.9234570573749)"
Sep,background,"c(-67.7347413591785, 42.9106223484367)"
Sep,background,"c(-69.1332255215161, 41.9234570573749)"
Sep,background,"c(-69.0509617472609, 42.7460947999264)"
Sep,background,"c(-68.4751153274749, 42.0879846058852)"
Sep,background,"c(-69.626808167047, 41.7589295088646)"
Sep,background,"c(-68.8041704244955, 43.4042049939677)"
Sep,background,"c(-69.8735994898124, 42.2525121543955)"
Sep,background,"c(-67.7347413591785, 43.568732542478)"
Sep,background,"c(-69.2154892957712, 41.3476106375889)"
Sep,background,"c(-68.8041704244955, 41.3476106375889)"
Sep,background,"c(-70.9430285551294, 40.5249728950374)"
Sep,background,"c(-69.5445443927918, 42.0879846058852)"
Sep,background,"c(-70.202654586833, 41.2653468633337)"
Sep,background,"c(-71.6011387491706, 40.6072366692925)"
Sep,background,"c(-67.7347413591785, 42.7460947999264)"
Sep,background,"c(-72.2592489432118, 40.1959177980168)"
Sep,background,"c(-69.0509617472609, 41.1008193148234)"
Sep,background,"c(-72.2592489432118, 39.784598926741)"
Sep,background,"c(-71.3543474264052, 40.2781815722719)"
Sep,background,"c(-68.1460602304543, 42.1702483801404)"
Sep,background,"c(-69.5445443927918, 42.6638310256713)"
Sep,background,"c(-72.5060402659773, 39.1264887326998)"
Sep,background,"c(-67.4056862621579, 42.4170397029058)"
Sep,background,"c(-69.7913357155573, 43.3219412197125)"
Sep,background,"c(-70.5317096838536, 42.7460947999264)"
Sep,background,"c(-68.55737910173, 41.6766657346095)"
Sep,background,"c(-68.8041704244955, 41.7589295088646)"
Sep,background,"c(-68.9686979730058, 42.7460947999264)"
Sep,background,"c(-69.2977530700264, 42.1702483801404)"
Sep,background,"c(-69.4622806185367, 42.9106223484367)"
Sep,background,"c(-67.981532681944, 42.0057208316301)"
Sep,background,"c(-71.8479300719361, 39.784598926741)"
Sep,background,"c(-69.9558632640676, 40.854027992058)"
Sep,background,"c(-69.0509617472609, 43.0751498969471)"
Sep,background,"c(-71.27208365215, 40.1136540237616)"
Sep,background,"c(-69.2977530700264, 43.0751498969471)"
Sep,background,"c(-69.0509617472609, 42.4170397029058)"
Sep,background,"c(-70.5317096838536, 41.0185555405683)"
Sep,background,"c(-67.5702138106682, 40.2781815722719)"
Sep,background,"c(-67.4879500364131, 43.2396774454574)"
Sep,background,"c(-69.7090719413021, 42.4170397029058)"
Sep,background,"c(-69.7913357155573, 42.0057208316301)"
Sep,background,"c(-67.981532681944, 42.9106223484367)"
Sep,background,"c(-68.1460602304543, 42.0057208316301)"
Sep,background,"c(-69.626808167047, 42.0057208316301)"
Sep,background,"c(-67.4879500364131, 43.0751498969471)"
Sep,background,"c(-69.4622806185367, 43.1574136712022)"
Sep,background,"c(-67.981532681944, 42.6638310256713)"
Sep,background,"c(-69.7090719413021, 42.5815672514161)"
Sep,background,"c(-69.5445443927918, 42.499303477161)"
Sep,background,"c(-69.4622806185367, 41.8411932831198)"
Sep,background,"c(-71.27208365215, 40.6895004435477)"
Sep,background,"c(-69.1332255215161, 41.5121381860992)"
Sep,background,"c(-67.8170051334337, 44.0623151880089)"
Sep,background,"c(-72.341512717467, 39.7023351524859)"
Sep,background,"c(-72.0124576204464, 40.854027992058)"
Sep,background,"c(-70.0381270383227, 42.2525121543955)"
Sep,background,"c(-68.9686979730058, 40.854027992058)"
Sep,background,"c(-72.0124576204464, 40.6895004435477)"
Sep,background,"c(-69.4622806185367, 42.7460947999264)"
Sep,background,"c(-69.7913357155573, 42.3347759286507)"
Sep,background,"c(-69.7913357155573, 41.5944019603543)"
Sep,background,"c(-71.8479300719361, 40.0313902495065)"
Sep,background,"c(-68.3928515532197, 43.568732542478)"
Sep,background,"c(-70.2849183610882, 41.8411932831198)"
Sep,background,"c(-69.5445443927918, 41.6766657346095)"
Sep,background,"c(-69.3800168442815, 40.7717642178028)"
Sep,background,"c(-67.4056862621579, 44.3913702850295)"
Sep,background,"c(-69.8735994898124, 41.5944019603543)"
Sep,background,"c(-68.4751153274749, 41.6766657346095)"
Sep,background,"c(-67.7347413591785, 40.3604453465271)"
Sep,background,"c(-68.55737910173, 42.2525121543955)"
Sep,background,"c(-71.6834025234258, 40.1959177980168)"
Sep,background,"c(-69.7090719413021, 41.6766657346095)"
Sep,background,"c(-66.5007847453512, 42.2525121543955)"
Sep,background,"c(-68.9686979730058, 41.1008193148234)"
Sep,background,"c(-68.3928515532197, 41.429874411844)"
Sep,background,"c(-69.8735994898124, 42.7460947999264)"
Sep,background,"c(-68.3105877789646, 41.9234570573749)"
Sep,background,"c(-67.1588949393925, 43.9800514137537)"
Sep,background,"c(-69.0509617472609, 42.9106223484367)"
Sep,background,"c(-67.7347413591785, 42.1702483801404)"
Sep,background,"c(-68.8864341987506, 40.6895004435477)"
Sep,background,"c(-67.981532681944, 43.4864687682228)"
Sep,background,"c(-68.3105877789646, 43.4864687682228)"
Sep,background,"c(-71.3543474264052, 40.1136540237616)"
Sep,background,"c(-72.4237764917221, 40.854027992058)"
Sep,background,"c(-69.1332255215161, 41.1830830890786)"
Sep,background,"c(-69.626808167047, 42.5815672514161)"
Sep,background,"c(-71.7656662976809, 40.5249728950374)"
Sep,background,"c(-69.626808167047, 42.7460947999264)"
Sep,background,"c(-68.2283240047094, 43.3219412197125)"
Sep,background,"c(-69.3800168442815, 41.3476106375889)"
Sep,background,"c(-67.4879500364131, 44.2268427365192)"
Sep,background,"c(-70.2849183610882, 40.4427091207822)"
Sep,background,"c(-69.3800168442815, 42.499303477161)"
Sep,background,"c(-69.626808167047, 42.8283585741816)"
Sep,background,"c(-71.0252923293846, 40.9362917663131)"
Sep,background,"c(-67.5702138106682, 44.2268427365192)"
Sep,background,"c(-67.8992689076888, 42.9106223484367)"
Sep,background,"c(-70.202654586833, 42.499303477161)"
Sep,background,"c(-71.27208365215, 41.1830830890786)"
Sep,background,"c(-69.9558632640676, 43.1574136712022)"
Sep,background,"c(-66.5007847453512, 42.1702483801404)"
Sep,background,"c(-67.8170051334337, 42.8283585741816)"
Sep,background,"c(-68.7219066502403, 42.499303477161)"
Sep,background,"c(-69.4622806185367, 42.8283585741816)"
Sep,background,"c(-71.9301938461912, 40.6895004435477)"
Sep,background,"c(-67.6524775849234, 42.1702483801404)"
Sep,background,"c(-72.6705678144876, 39.9491264752513)"
Sep,background,"c(-71.6011387491706, 39.8668627009962)"
Sep,background,"c(-69.3800168442815, 39.9491264752513)"
Sep,background,"c(-71.27208365215, 40.4427091207822)"
Sep,background,"c(-68.3928515532197, 43.4864687682228)"
Sep,background,"c(-68.55737910173, 43.7332600909883)"
Sep,background,"c(-70.5317096838536, 40.9362917663131)"
Sep,background,"c(-68.2283240047094, 43.568732542478)"
Sep,background,"c(-68.3928515532197, 41.7589295088646)"
Sep,background,"c(-66.5830485196064, 44.6381616077949)"
Sep,background,"c(-69.2977530700264, 42.6638310256713)"
Sep,background,"c(-68.8864341987506, 42.4170397029058)"
Sep,background,"c(-68.4751153274749, 41.5944019603543)"
Sep,background,"c(-68.1460602304543, 43.8977876394986)"
Sep,background,"c(-66.912103616627, 43.9800514137537)"
Sep,background,"c(-68.7219066502403, 42.2525121543955)"
Sep,background,"c(-72.1769851689567, 40.1136540237616)"
Sep,background,"c(-68.4751153274749, 42.1702483801404)"
Sep,background,"c(-69.626808167047, 42.6638310256713)"
Sep,background,"c(-73.2464142342736, 39.0442249584447)"
Sep,background,"c(-69.2977530700264, 43.4864687682228)"
Sep,background,"c(-69.3800168442815, 41.9234570573749)"
Sep,background,"c(-70.1203908125779, 42.7460947999264)"
Sep,background,"c(-66.6653122938615, 42.3347759286507)"
Sep,background,"c(-71.0252923293846, 39.9491264752513)"
Sep,background,"c(-71.9301938461912, 39.6200713782307)"
Sep,background,"c(-68.7219066502403, 41.3476106375889)"
Sep,background,"c(-69.8735994898124, 40.1136540237616)"
Sep,background,"c(-70.202654586833, 42.8283585741816)"
Sep,background,"c(-67.8992689076888, 43.6509963167331)"
Sep,background,"c(-68.0637964561991, 44.0623151880089)"
Sep,background,"c(-68.9686979730058, 42.0057208316301)"
Sep,background,"c(-68.8864341987506, 41.5944019603543)"
Sep,background,"c(-67.3234224879028, 40.3604453465271)"
Sep,background,"c(-67.4056862621579, 42.499303477161)"
Sep,background,"c(-69.0509617472609, 42.5815672514161)"
Sep,background,"c(-69.4622806185367, 41.7589295088646)"
Sep,background,"c(-68.8041704244955, 40.6072366692925)"
Sep,background,"c(-72.4237764917221, 40.5249728950374)"
Sep,background,"c(-69.9558632640676, 42.6638310256713)"
Sep,background,"c(-68.3105877789646, 43.3219412197125)"
Sep,background,"c(-67.4879500364131, 42.2525121543955)"
Oct,presence,"c(-68.11081, 43.58767)"
Oct,presence,"c(-68.71183, 41.572)"
Oct,presence,"c(-70.0026, 43.0053)"
Oct,presence,"c(-70.110672, 40.716362)"
Oct,presence,"c(-69.072792, 43.382463)"
Oct,presence,"c(-70.28713, 42.06552)"
Oct,presence,"c(-70.921547, 40.817005)"
Oct,presence,"c(-69.926, 42.2264)"
Oct,presence,"c(-67.35397, 44.07302)"
Oct,presence,"c(-66.8464, 44.942967)"
Oct,presence,"c(-68.56544, 43.27005)"
Oct,presence,"c(-70.137, 43.035)"
Oct,presence,"c(-69.07623, 42.23729)"
Oct,presence,"c(-68.40258, 41.67717)"
Oct,presence,"c(-69.9119, 42.2688)"
Oct,presence,"c(-69.57858, 41.92575)"
Oct,presence,"c(-69.506961, 43.493285)"
Oct,presence,"c(-70.200508, 40.648117)"
Oct,presence,"c(-68.26638, 41.88646)"
Oct,presence,"c(-68.86829, 42.74434)"
Oct,presence,"c(-68.50726, 43.40717)"
Oct,presence,"c(-69.876839, 42.456593)"
Oct,presence,"c(-66.746239, 42.136101)"
Oct,presence,"c(-67.27129, 44.25023)"
Oct,presence,"c(-68.52606, 43.37974)"
Oct,presence,"c(-70.200241, 40.531834)"
Oct,presence,"c(-69.9206, 42.7375)"
Oct,presence,"c(-69.8707, 42.5058)"
Oct,presence,"c(-69.5437, 42.3715)"
Oct,presence,"c(-68.514702, 43.357048)"
Oct,presence,"c(-67.39999, 44.0835)"
Oct,presence,"c(-67.84979, 43.93583)"
Oct,presence,"c(-68.80804, 42.04216)"
Oct,presence,"c(-69.33541, 43.59583)"
Oct,presence,"c(-68.5295, 41.65825)"
Oct,presence,"c(-69.16459, 41.1085)"
Oct,presence,"c(-69.317469, 43.253952)"
Oct,presence,"c(-67.74828, 43.40167)"
Oct,presence,"c(-70.208, 43.052)"
Oct,presence,"c(-69.174553, 41.398724)"
Oct,presence,"c(-70.200409, 40.672154)"
Oct,presence,"c(-67.90333, 42.76917)"
Oct,presence,"c(-69.810959, 43.316915)"
Oct,presence,"c(-68.84634, 41.39717)"
Oct,presence,"c(-68.41444, 43.40653)"
Oct,presence,"c(-69.4535, 42.34517)"
Oct,presence,"c(-68.0127, 43.3164)"
Oct,presence,"c(-69.748403, 43.241711)"
Oct,presence,"c(-69.211037, 41.292313)"
Oct,presence,"c(-68.636, 41.67933)"
Oct,presence,"c(-69.6755, 41.94293)"
Oct,presence,"c(-69.410762, 43.312896)"
Oct,presence,"c(-70.110626, 40.798069)"
Oct,presence,"c(-69.82575, 42.34317)"
Oct,presence,"c(-68.56736, 43.48265)"
Oct,presence,"c(-69.2, 41.733)"
Oct,presence,"c(-69.239052, 43.243328)"
Oct,presence,"c(-69.469234, 43.271245)"
Oct,presence,"c(-68.71733, 43.6735)"
Oct,presence,"c(-69.90786, 42.73777)"
Oct,presence,"c(-73.325561, 40.313501)"
Oct,presence,"c(-67.24284, 41.2585)"
Oct,presence,"c(-67.38086, 44.01359)"
Oct,presence,"c(-69.750294, 43.240447)"
Oct,presence,"c(-70.13033, 42.77283)"
Oct,presence,"c(-68.54556, 43.53427)"
Oct,presence,"c(-68.61767, 43.29117)"
Oct,presence,"c(-69.37679, 43.57038)"
Oct,presence,"c(-68.77833, 41.3795)"
Oct,presence,"c(-67.2826, 44.22643)"
Oct,presence,"c(-68.36739, 43.48688)"
Oct,presence,"c(-70.50522, 40.93683)"
Oct,presence,"c(-69.891, 42.6488)"
Oct,presence,"c(-70.40475, 42.27117)"
Oct,presence,"c(-67.97878, 43.93616)"
Oct,presence,"c(-69.627995, 43.341494)"
Oct,presence,"c(-68.10094, 43.4008)"
Oct,presence,"c(-68.46598, 43.46081)"
Oct,presence,"c(-69.39704, 41.94483)"
Oct,presence,"c(-68.3332, 43.2394)"
Oct,presence,"c(-69.9624, 42.48664)"
Oct,presence,"c(-68.10324, 43.69074)"
Oct,presence,"c(-70.1313, 42.9258)"
Oct,presence,"c(-70.472702, 40.690643)"
Oct,presence,"c(-69.930466, 40.737946)"
Oct,presence,"c(-68.80383, 41.4415)"
Oct,presence,"c(-68.945836, 43.250702)"
Oct,presence,"c(-70.2658, 42.0225)"
Oct,presence,"c(-70.11661, 42.96908)"
Oct,presence,"c(-69.47017, 43.419)"
Oct,presence,"c(-69.072139, 43.278781)"
Oct,presence,"c(-71.826881, 40.899506)"
Oct,presence,"c(-69.852425, 41.475662)"
